ProductId,UserId,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Cleaned_Text,HelpfulnessRatio,ReviewLength,ReviewDate,ReviewYear,ReviewMonth,TextLength
B001BCXI64,A26V1OHFB0RQG0,0,1,1,9/19/2012,"Gotcha, Wolf!","The can says no beans. One of the central ingredients of this dish is ""vegetable protein,"" which contains soy flour. Soy is a bean. Therefore there are beans. Stop misleading these poor people who think this sludge is a no-bean delicacy!",say no bean  central ingredient dish vegetable protein contains soy flour soy bean therefore bean stop misleading poor people think sludge nobean delicacy,0,41,9/19/2012,2012,9,237
B001JYVTNS,A2DBQWLG9HU8N5,1,3,1,7/14/2011,disappointed,"These took FOREVER to ship and when they did arrive they were not as durable as advertized.  Was looking for a bone to keep our dogs busy, these were more like a snack.",took forever ship arrive not durable advertized looking bone keep dog busy like snack,0.333333333,33,7/14/2011,2011,7,168
B005GNXIYQ,AWTCRB54HV2LM,0,1,1,9/29/2012,"Only so, so.......","Expected it to be good since it was a Godiva product. It was bearly tastey. Now I am trying to figure out how to make it taste better, so I don't waste my money.",expected good since godiva product bearly tastey trying figure make taste better not waste money,0,34,9/29/2012,2012,9,161
B007V86Z0S,A2TIHBHYYNV5MS,0,0,1,6/6/2012,Overpriced!!!,I saw this and couldn't believe the price. I bought this EXACT SAME bag of Avengers boxed candy sticks at the local Dollar Tree for $1! I cannot believe someone is selling this for $11.99! The boxes are small with only 2 little white candy sticks in each box.,saw could not believe price bought exact bag avenger boxed candy stick local dollar tree 1 not believe someone selling 1199 box small 2 little white candy stick box,0,49,6/6/2012,2012,6,259
B001SAQDKM,A1A0WLRWDQUT4R,3,3,1,2/14/2011,"This coffee is good, but what Amazon sells isn't fresh","We have been buying this coffee for a couple of years now.  We usually buy it directly from Community, but saw that is was about half the price on Amazon.  There's a reason for that....old coffee with an old and bitter taste.  We canceled our subscription from Amazon and are going back to the source for our coffee.",buying coffee couple year usually buy directly community saw half price amazon reason thatold coffee old bitter taste canceled subscription amazon going back source coffee,1,58,2/14/2011,2011,2,316
B001SIRU42,A1FRQ3XAZAK4G3,8,14,1,9/5/2009,Never again,"I read the reviews and took my chances and bought a bunch.  I am so disappointed by the sweet, lacquered Chinese bbq pork like beef jerky with an overwhelmingly raw garlic/chili favor.  Yes, the pieces are moist but in a preserved radish way with smallish, flattened pieces. It just doesn't have the premium beef jerky heft where you can separate the pieces along the grain. Don't expect premium beef taste and texture but rather a product processed more in the Chinese restaurant baking soda, tenderized fashion.  I truly regret my purchase which I probably couldn't give away.",read review took chance bought bunch disappointed sweet lacquered chinese bbq pork like beef jerky overwhelmingly raw garlicchili favor yes piece moist preserved radish way smallish flattened piece not premium beef jerky heft separate piece along grain not expect premium beef taste texture rather product processed chinese restaurant baking soda tenderized fashion truly regret purchase probably could not give away,0.571428571,97,9/5/2009,2009,9,578
B002RGOI44,AE9NZJMSA6O9U,0,13,1,12/6/2010,Stick to my teeth,"I won't buy it again. It sticks to my teeth so badly. And the taste is ok, nothing special and not really great for me.",not buy stick teeth badly taste ok nothing special not really great,0,25,12/6/2010,2010,12,119
B005OTU3HC,A3L7X5U4PBD7ZZ,5,16,1,10/17/2011,"Salty, expensive gimmick. Don't bother.","This is a great concept. I read a good review of it in the New York Times, and I was impressed w/ the idea of a compostable bag and no chemicals. Sadly: the seasoning is SO salty, I found it inedible even using only half a bag of seasoning. Yes, you can use even less seasoning, and it's OK, but you get about 2 cups of popcorn for your $2.50 bag, which is outrageous. Since you're adding your own oil and seasoning with this product anyway, why not just throw 25 cents worth of popcorn in to a pan, cook it yourself and save a LOT of money? Don't waste your money on this.",great concept read good review new york time impressed w idea compostable bag no chemical sadly seasoning salty found inedible even using half bag seasoning yes use even less seasoning ok get 2 cup popcorn 250 bag outrageous since adding oil seasoning product anyway not throw 25 cent worth popcorn pan cook save lot money not waste money,0.3125,114,10/17/2011,2011,10,573
B0006PXTFW,A1R3649SHF8ASD,0,12,1,8/21/2005,Yogurt Sucks,"Yogurt sucks bad enough, then they make it into a pretzel, it's so dumb. Anyone who likes yogurt is crazy, it's rotten milk.<br /><br />it's nasty. And putting it on a pretzel is gross. I can't stand yogurt pretzels.",yogurt suck bad enough make pretzel dumb anyone like yogurt crazy rotten milkit nasty putting pretzel gross not stand yogurt pretzel,0,39,8/21/2005,2005,8,216
B002UM71A8,A28SJTHQ4KI771,0,0,1,8/21/2011,Wrong ingredients listed!,"I purchased a case of these beans (as I have before) only to find that the ingredients listed in the advertisement are not those in the can. The case I received contained both onion and garlic, items I am highly allergic to. Be careful!",purchased case bean find ingredient listed advertisement not case received contained onion garlic item highly allergic careful,0,44,8/21/2011,2011,8,236
B0015V7E48,A35IRGNSMF279B,1,4,1,11/13/2009,"TERRIBLE, SAVE YOUR MONEY","I THREW THEM IN THE GARBAGE, THEY DO NOT TASTE AT ALL LIKE LICORICE.  IF YOU LIKE GAS AND LOOSE BOWLS THESE FIT THE BILL...",threw garbage not taste like licorice like gas loose bowl fit bill,0.25,25,11/13/2009,2009,11,123
B005K4Q1YA,A2DVBV9RBHH2MW,1,2,1,12/6/2011,Don't buy it!,I would not ever buy this again. Sickenly sweet and very artificial tasting. I'm getting rid of this box by mixing it with a regular coffee K cup.,would not ever buy sickenly sweet artificial tasting getting rid box mixing regular coffee k cup,0.5,28,12/6/2011,2011,12,146
B003Y3GW9S,A1D0N7I6OHX3WU,2,3,1,5/27/2011,Disgusting! :(,"I bought this for my baby (since she didn't have teeth at the time) thinking that it would be a good source of iron. Unfortunately, the ingredients did not mention that there are RAISINS in this product. The combination of apples, raisins and cinnamon is not a good idea at all. My baby actually started gagging when I put a spoonful in her mouth. When I tasted it myself, I felt like doing the same. This mixture is just too sweet because of the raisins. There is also a very strong flavor of cinnamon. I usually add some cinnamon to the food she eats so I know that she likes cinnamon if its in a normal quantity. I tried diluting the flavor in several ways, but it's no use. The cinnamon flavor was still too strong. I still have about 8 more jars to experiment with. I'm thinking I'll give it one more try by mixing apple puree with a little bit of this mixture and see if the baby will take it or not. Otherwise, it's all going in the trash. I hate wasting food but there doesn't seem to be another option.",bought baby since not teeth time thinking would good source iron unfortunately ingredient not mention raisin product combination apple raisin cinnamon not good idea baby actually started gagging put spoonful mouth tasted felt like mixture sweet raisin also strong flavor cinnamon usually add cinnamon food eats know like cinnamon normal quantity tried diluting flavor several way no use cinnamon flavor still strong still 8 jar experiment thinking give  try mixing apple puree little bit mixture see baby take not otherwise going trash hate wasting food not seem another option,0.666666667,194,5/27/2011,2011,5,1011
B001LGGH40,AZAKCIFE27RAA,3,4,1,5/7/2009,False Advertising,Short on flavor and not as advertised. Says no sugar but doesn't admit to the sugar found in the concentrated juices. My teens felt it was just ok with the flavor. I did not like it at all. Is it better than drinking pop? Probably but does the high price warrant the small differences?,short flavor not advertised say no sugar not admit sugar found concentrated juice teen felt ok flavor not like better drinking pop probably high price warrant small difference,0.75,54,5/7/2009,2009,5,285
B007M832YY,A3VNL3FSJK7ISG,0,2,1,2/24/2012,Healthy really?,"I was excited to buy these ""chips"" and try them out since they are supposed to be a healthier alternative. But these things are super super salty.  What it lacks in oil, it makes up for in salt.  I would not consider these things healthy at all.  I bought these for my toddler but I didn't know why he only ate 2 pieces before giving up until I tasted them myself. I even opened a 2nd and 3rd bag just to make sure the first bag wasn't just a fluke.  Don't waste your money on these.  Stick w/ the baked chips!",excited buy chip try since supposed healthier alternative thing super super salty lack oil make salt would not consider thing healthy bought toddler not know ate 2 piece giving tasted even opened 2nd 3rd bag make sure first bag not fluke not waste money stick w baked chip,0,101,2/24/2012,2012,2,510
B005ZBZM52,#oc-RAX7795F3126S,1,2,1,8/4/2012,Not a fan,"I am not one for coffee that is over roasted or extremely strong.  But after reading other reviews and seeing the prices, I signed on up to try both the Breakfast and Rainforest blends.  Some said they were similar to other Kcups they had used, like Donut People, and I have to disagree.  Even upon receipt I could smell the over roasted aroma, but gave it a try.  Luckily we'll have enough company to kill 160 of these things...and I will suffer through a few 12 oz brews (to get it as weak as possible) myself.<br /><br />If you like Green Mountain Kcups, stick with them...this is not what you are looking for.",not  coffee roasted extremely strong reading review seeing price signed try breakfast rainforest blend said similar kcups used like donut people disagree even upon receipt could smell roasted aroma gave try luckily enough company kill 160 thingsand suffer 12 oz brew get weak possible myselfif like green mountain kcups stick themthis not looking,0.5,113,8/4/2012,2012,8,613
B000MCZTS4,A2BQ751BHO0KAI,0,0,1,7/11/2007,Dangerous to Cats!!!!,"Please, do not use this product!!!! I have to warn anybody who will listen... This product can be harmful if not fatal to cats! My cat died because of a very similar product. I want to warn everyone. Do not use Hartz drops either as they are just as dangerous! The only safe flea/tick medication is frontline advantage available from your vet. Yes, it is more expensive but isn't your pet's life worth it? Please believe me, I am not making this up or exaggerating! I lost my female cat and my male cat is still recovering from this poison. Please Please Please be safe and listen to my warning.",please not use product warn anybody listen product harmful not fatal cat cat died similar product want warn everyone not use hartz drop either dangerous safe fleatick medication frontline advantage available vet yes expensive not pet life worth please believe not making exaggerating lost female cat male cat still recovering poison please please please safe listen warning,0,110,7/11/2007,2007,7,595
B000N38MQI,A1ZQEYZFFL5125,1,2,1,12/17/2007,97% off.  Needs to be 300% off,Sale said 97% off. sells in the stores for 1.69  I just ordered it and paid $3.77 a round not such a good deal should of been 250% offf,sale said 97 sell store 169 ordered paid 377 round not good deal 250 offf,0.5,29,12/17/2007,2007,12,135
B001ET5XWG,AXO4PQU0XG3TG,1,10,1,2/12/2007,"oh, Basil too fragile for this product","*sigh* I kind of hate it, can't really bring myself to use it.  But I still haven't planted basil seeds for my own supply yet. This needs to be doctored with cheese but it is still too dark and oily to be recommended.  It may do in a pinch in lieu of dried basil (and who would use THAT anyway?)<br /><br />Don't buy it.",sigh kind hate not really bring use still not planted basil seed supply yet need doctored cheese still dark oily recommended may pinch lieu dried basil would use anywaydo not buy,0.1,64,2/12/2007,2007,2,320
B001QE7J2G,A2F1K346NIUSY1,20,23,1,8/10/2008,Lost a loyal customer- changed formula without notifying customers,My dogs had been eating canidae since they stopped eating their puppy food. They did great on it until yesterday we bought a new bag and they became violently ill after only eating one bowl. This was the only variant in their diet.<br />I returned the bag back to the pet store and found out they had changed their formula because ingredients had become more expensive. They did not even notify consumers!<br />My dogs have very sensitive stomachs. What they may consider a simple change made them very sick. This is a complete disregard for the dogs they supposedly care for. I understand they need to make money but notify the consumer so they can make an educated decision or buy the old formula at a higher price.,dog eating canidae since stopped eating puppy food great yesterday bought new bag became violently ill eating  bowl variant dieti returned bag back pet store found changed formula ingredient become expensive not even notify consumersmy dog sensitive stomach may consider simple change made sick complete disregard dog supposedly care understand need make money notify consumer make educated decision buy old formula higher price,0.869565217,128,8/10/2008,2008,8,717
B003RM9SA6,A1TWVM930BXWE,0,1,1,8/28/2012,be very afraid,"I am not pleased with this seller at all. I have done business at Amazon on multiple occasions, and have always been pleased, if not down-right delighted with the whole process, but this most recent transaction, the purchase of the Mexican Vanilla Totonacs has me extemely, shall we say wary, therefor I must make people aware, as well as Amazon.com.<br />I made my purchase last night (Tues. 27th) and today, at 1:29p.m. I received a call from my financial institution for possible fraudulent charges on my account. Less than 18 hours from my transaction, to the time my CU had to put a fraud notice on that account. In the 25 minutes it took me to drive into town to get to my CU, another charge had been attempted on it.<br />My recommendation is to not do any business with this company until it's sorted out, since I've never had problems with Amazon before this experience. Amazon, you may want to verify this group with whom you're doing business, and warn your other customers.",not pleased seller done business amazon multiple occasion always pleased not downright delighted whole process recent transaction purchase mexican vanilla totonacs extemely shall say wary therefor must make people aware well amazoncomi made purchase last night tues 27th today 129pm received call financial institution possible fraudulent charge account less 18 hour transaction time cu put fraud notice account 25 minute took drive town get cu another charge attempted itmy recommendation not business company sorted since never problem amazon experience amazon may want verify group business warn customer,0,174,8/28/2012,2012,8,985
B000VICB76,A13PL2HTABFWQD,0,6,1,7/6/2010,INEDIBLE!!!!!,"The description on the bag sounded so good that I actually thought something must be wrong with my taste buds. Everyone at work tried them, and we all agreed that they were so bad, it was laughable! What a bitter, nasty aftertaste! The final crime: $5.99 for a a small bag. Had I seen the price, I never would have purchased them. I just ate a few more to reconfirm, and I think I'll go brush my teeth! UGH!",description bag sounded good actually thought something must wrong taste bud everyone work tried agreed bad laughable bitter nasty aftertaste final crime 599 small bag seen price never would purchased ate reconfirm think go brush teeth ugh,0,79,7/6/2010,2010,7,407
B000F9XB7U,A170EOCWWXBLF5,0,1,1,9/14/2008,Smashed bits,"Amazon sent this with one little airbag square floating on top like a silly decoration. So the crackers arrived smashed and in bits.<br /><br />In the same box were Triscuits and Wheat Thins. Those are sturdier crackers and they survived the bad packaging.<br /><br />I requested a replacement of the Better Cheddars, and asked that it be protected for shipping. Well, if you shop groceries here a lot, you can guess the outcome. Packaging about the same (with the minor variation that the top of package was decorated by a 4 small squares of deflated airbag). Crackers again in smashed bits.<br /><br />Amazon has the unit of six boxes of crackers, by the way, wrapped in a piece of plastic to seal them together, then affixed is one of those ""Ready to Ship by Amazon"" stickers. Almost always in the past products with that sticker are in their own box. Certainly needed here. Double-box would then give you whole crackers on arrival. Yet don't bet on any such change in the near future. :(<br /><br />So in the meantime, if you like these, I advise swinging by a B&M store to get them.",amazon sent  little airbag square floating top like silly decoration cracker arrived smashed bitsin box triscuits wheat thins sturdier cracker survived bad packagingi requested replacement better cheddar asked protected shipping well shop grocery lot guess outcome packaging minor variation top package decorated 4 small square deflated airbag cracker smashed bitsamazon unit six box cracker way wrapped piece plastic seal together affixed  ready ship amazon sticker almost always past product sticker box certainly needed doublebox would give whole cracker arrival yet not bet change near future meantime like advise swinging bm store get,0,193,9/14/2008,2008,9,1087
B001E5DYM6,A32JNXID5HS1WA,2,2,1,2/1/2009,Disappointed,"The most I can say about this product is that it has an interesting label. I had a palm full which left a terrible bitter taste in my mouth for six hours until dinner when it started to go away. I didn't feel so good either. The pieces were very stuck together and some appeared to have very tiny pieces of leaf attached to them. I have purchased several other brands from local natural food stores with no problem whatsoever, so I figured that all would be well to order something unknown online. I also didn't want to run out of goji berries and have to pay for shipping very soon, so I ordered to two sets which totals four bags. I finished my supply from the natural food store today, and I started on the Extreme Health which is one day beyond the Amazon.com return policy. Therefore I'll have to throw in the trash about $60. LESSON: Never order any food that you're not sure about even if it has a pretty label and/or try it out before one month or you can't return it to Amazon.com.",say product interesting label palm full left terrible bitter taste mouth six hour dinner started go away not feel good either piece stuck together appeared tiny piece leaf attached purchased several brand local natural food store no problem whatsoever figured would well order something unknown online also not want run goji berry pay shipping soon ordered two set total four bag finished supply natural food store today started extreme health  day beyond amazoncom return policy therefore throw trash 60 lesson never order food not sure even pretty label andor try  month not return amazoncom,1,188,2/1/2009,2009,2,990
B0015DAEHK,A3FXXUE3EQDFD9,1,2,1,5/10/2011,Flavor doesn't last.,"Like the flavor, but if you want gum that holds it's flavor for more than 2 minutes...you should buy something else.",like flavor want gum hold flavor 2 minutesyou buy something else,0.5,21,5/10/2011,2011,5,116
B004E4HUMY,A1MAI0TUIM3R2X,1,2,1,2/2/2012,"Busted open, dyed my hands, mostly chemicals","When I received my container of Mio Sweet Tea water enhancer, I opened the envelop and the container had been cracked during shipping. When I pulled it out of the padded envelope, the Mio fluid got on my hands. I couldn't get the dye off my hands after washing them twice! This prompted me to check the ingredients, where I then saw it was full of dyes and chemicals:<br /><br />Water, Malic Acid, PROPYLENE GLYCOL, Citric Acid, Sucrolose & ACESULFAME potassium, potassium citrate, RED 40, POLYSORBATE 60, and POTASSIUM SORBATE (preservative).<br /><br />OK people, you can make a tea concentrate using these crazy ingredients called TEA LEAVES & a sweetener! Why all these freak ingredients?<br /><br />I had to try it so I could write a fair review... it tasted like it's ingredients: mysterious chemicals. This was no enhancer, but really a ""water detractor"".<br /><br />Stay away from this Franken-Tea unless you crave bizarre chemicals & dyes.",received container mio sweet tea water enhancer opened envelop container cracked shipping pulled padded envelope mio fluid got hand could not get dye hand washing twice prompted check ingredient saw full dye chemicalswater malic acid propylene glycol citric acid sucrolose acesulfame potassium potassium citrate red 40 polysorbate 60 potassium sorbate preservativeok people make tea concentrate using crazy ingredient called tea leaf sweetener freak ingredientsi try could write fair review tasted like ingredient mysterious chemical no enhancer really water detractorstay away frankentea unless crave bizarre chemical dye,0.5,157,2/2/2012,2012,2,948
B004X5UF4O,AQZ9FQYW60HJ4,0,0,1,9/12/2012,Bearnaise sauce -- not,"I love sauce Bearnaise;  it's not actually hard to make this at home, but it does involve standing over a hot stove while slowly stirring in pieces of butter so the sauce doesn't curdle.  In a very hot summer, I thought I'd just order from Amazon instead.  Unfortunately, because I was looking to save with Prime shipping, I ordered from another seller and these reviews didnt pop up.<br /><br />There's no butter at all in this; instead, canola oil which tastes so stale that this resembles only very low quality mayonaise.<br /><br />There must be good pre-made Bearnaise out there, but this is definitely not it.  After one use we're throwing it out.  Just a pity we wasted a good rib-eye steak by putting this on it.",love sauce bearnaise not actually hard make home involve standing hot stove slowly stirring piece butter sauce not curdle hot summer thought would order amazon instead unfortunately looking save prime shipping ordered another seller review didnt pop upthere no butter instead canola oil taste stale resembles low quality mayonaisethere must good premade bearnaise definitely not  use throwing pity wasted good ribeye steak putting,0,127,9/12/2012,2012,9,720
B003FVV66S,A1P3RHWXRMBWHB,0,0,1,9/26/2012,What the heck?!,"I just had my first packet of the ""new and improved"" raspberry. Firstly, it was SICKENLY sweet.  I got it down, but was dumfounded by the sweetness.  Then the aftertaste began, and 1/2 and hour later, I'm feeling woozy, almost nauseated.  It seems like they have dramatically increased the fructose and other sweetners (perhaps in an attempt to make it taste more like soda, rather than the previous refreshing tartness), but they have failed abysmally.  It was so bad that I went online to see if others have had the same experience.  Looks like it's universal.  I will do practically anything to avoid another taste of this and am hesitant to buy any of their other products now. Feh.",first packet new improved raspberry firstly sickenly sweet got dumfounded sweetness aftertaste began 12 hour later feeling woozy almost nauseated seems like dramatically increased fructose sweetners perhaps attempt make taste like soda rather previous refreshing tartness failed abysmally bad went online see others experience look like universal practically anything avoid another taste hesitant buy product feh,0,119,9/26/2012,2012,9,686
B004728MI4,A2E74M662DXAAR,1,1,1,8/4/2012,burns the skin off your lips,"While I admit that the oversalted chip is addictive, I really think this one has gone too far. Skin literally peeled off my lips and inside my mouth after eating these. I am surprised that they are still on the market.",admit oversalted chip addictive really think  gone far skin literally peeled lip inside mouth eating surprised still market,1,41,8/4/2012,2012,8,218
B002WD93EW,A2B24JW9VZ0WKW,2,16,1,1/22/2011,Good coffee at a bad price!,"As noted above, Bed Bath and Beyond's price for this same product is $10.99 making the price here ridiculously high. Khol's also sells Star Bucks t-discs for about $10-$11. ....thought you should know.",noted bed bath beyond price product 1099 making price ridiculously high khol also sell star buck tdiscs 1011 thought know,0.125,33,1/22/2011,2011,1,201
B001KN92IC,A3OYPP8NRW7GFP,1,1,1,10/15/2011,My 7 dogs LOVE them!,"After reading the negative review about the person's dog getting ill from these, I had to add my own 2 cents.  Like that person, I never buy anything made outside of the US for my dogs.  Until I bought these, on accident.  I can sympathize with his dog getting ill -- but I have 7 dogs and they all love these and have never gotten sick.  I keep the jar (love that it's a jar) by the door as a potty treat reward.  They love them.  I have all different breeds and sizes.  Even a bulldog with a sensitive tummy.  She has no problem with these.  These are the only treats I will buy from another country.  They're healthy, low calorie and my dogs will come inside from way back in the yard for these!<br /><br />Update 11/28/11:  Ordered my third jar of these and they were hard as a rock.  Not fresh and pliable as the first two jars.  Contacted Amazon CS, who wanted me to return them for credit.  Too much of a hassle...I tossed them.  Not buying these anymore.  Switching to another brand. Freshness date was many months away so it wasn't a rotate stock issue.  Changed my star rating from 5 stars to 1 star.",reading negative review person dog getting ill add 2 cent like person never buy anything made outside u dog bought accident sympathize dog getting ill 7 dog love never gotten sick keep jar love jar door potty treat reward love different breed size even bulldog sensitive tummy no problem treat buy another country healthy low calorie dog come inside way back yard theseupdate 112811 ordered third jar hard rock not fresh pliable first two jar contacted amazon c wanted return credit much hasslei tossed not buying anymore switching another brand freshness date many month away not rotate stock issue changed star rating 5 star 1 star,1,209,10/15/2011,2011,10,1110
B0036Z3ULM,ATFA0SNYOWF2A,0,1,1,4/23/2012,"Sent an opened bag, taped back together!!!! Unacceptable!","The organic popcorn itself is great, however, as I've gotten to the bottom of my bags of popcorn, I realized I was actually sent a bag that had been opened and they decided to ship me the bag of popcorn, with the kernels that fell out, placed inside another plastic bag, simply taped back up. This is completely unacceptable, being an edible item. I paid for new, sealed popcorn kernels, not opened, tampered with kernels. Extremely disappointed in Amazon for this. WILL NOT ORDER AGAIN and has me now leery of all other products I order.",organic popcorn great however gotten bottom bag popcorn realized actually sent bag opened decided ship bag popcorn kernel fell placed inside another plastic bag simply taped back completely unacceptable edible item paid new sealed popcorn kernel not opened tampered kernel extremely disappointed amazon not order leery product order,0,96,4/23/2012,2012,4,538
B0007A0AQM,A3OPFJ51F7Z3Z7,2,3,1,12/21/2011,My dog doesn't like them!,"My yellow lab, who loves any and all food, does not like these! I get them out and she doesn't come running, so that's the perfect indication. I pull out some other snacks to lure her into her crate and she bounds in - but not with these!",yellow lab love food not like get not come running perfect indication pull snack lure crate bound not,0.666666667,48,12/21/2011,2011,12,238
B000FNEX8C,A12GSKUHT7SOK0,0,1,1,3/31/2009,Nanas Coconut Chip Cookies,"I was disappointed when I opened my first cookie that was ordered from Amazon.  Although I am still eating them, they were stale.  When ordered directly from Nanas Cookies, they were so fresh they were falling apart.  The aroma was delicious!",disappointed opened first cookie ordered amazon although still eating stale ordered directly nanas cooky fresh falling apart aroma delicious,0,41,3/31/2009,2009,3,242
B001ELL86Y,A1VVCNQ92HQ3BR,2,2,1,1/7/2012,K-Cup foil not sealed and hot coffee spurts out all over,"We purchased two 24-count packages of Tully's House Decaf. Obviously something went wrong in manufacturing of these K-Cups.  After we began the brew cycle, very hot coffee came out over the top of the K-Cup and the compartment in many directions and only a portion of it went into our mug below.  Thinking it was only a problem with that one, we tried another.  When it happened again, we investigated more closely.  The foil seal over the top of the K-Cup is not complete.  Very hot water under pressure inside the K-Cup was forced up and out, along with coffee grounds, and sprayed quite a distance from the machine. Our Keurig is in the bedroom - what a mess!",purchased two 24count package tully house decaf obviously something went wrong manufacturing kcups began brew cycle hot coffee came top kcup compartment many direction portion went mug thinking problem  tried another happened investigated closely foil seal top kcup not complete hot water pressure inside kcup forced along coffee ground sprayed quite distance machine keurig bedroom mess,1,119,1/7/2012,2012,1,662
B0061UQ2K0,ABV63RG8LS3L2,0,1,1,10/11/2012,Moldy and rancid brew (evaluated over a year's time),"I often find the Starbucks K cups yield a moldy and rancid tasting brew. We have tried an assortment of Starbucks K cups flavors obtained at numerous outlets over the last year. It feels like this is a secondary (or even tertiary) market for Starbucks beans that don't make the grade. Or possibly Starbucks has production/storage/transportation issues when bringing the Starbucks K cups to market. It is a ding to the brand. Luckily, I am a devout Starbucks follower, so I will stick to their more proven bags of beans and grinds.",often find starbucks k cup yield moldy rancid tasting brew tried assortment starbucks k cup flavor obtained numerous outlet last year feel like secondary even tertiary market starbucks bean not make grade possibly starbucks productionstoragetransportation issue bringing starbucks k cup market ding brand luckily devout starbucks follower stick proven bag bean grind,0,92,10/11/2012,2012,10,530
B0085YB4DU,A14HIMPW20E82D,0,4,1,12/3/2010,Long Wait for Caffeine,I ordered this item on November 14 and I'm still waiting on it.  Wasn't informed that there would be a delay when I ordered.  I'm getting pretty impatient.,ordered item november 14 still waiting not informed would delay ordered getting pretty impatient,0,28,12/3/2010,2010,12,155
B000LEBOIC,A1ZD0XVI5WXB36,1,1,1,9/5/2011,Bad meat.,"This arrived at least a week late with no refrigeration. Upon opening the package, I found it was warm and smelled a bit strange. I would have sent it back, but it was stinking up my home and had to be disposed of. As for a refund, I'm still wondering if I want to banter with the monkeys who sent it. It took them long enough.",arrived least week late no refrigeration upon opening package found warm smelled bit strange would sent back stinking home disposed refund still wondering want banter monkey sent took long enough,1,66,9/5/2011,2011,9,327
B0025UAC4M,A1X5P0Q0575XM4,0,0,1,10/2/2011,lies,"I should have rear the reviews, Shame on Amazon for displaying the Equal pic this is not Equal. I could have bought Equal at sams club for near this price",rear review shame amazon displaying equal pic not equal could bought equal sam club near price,0,30,10/2/2011,2011,10,154
B005K4Q1YA,A26M48VE34KUML,2,2,1,12/8/2011,Instant coffee in a k-cup,"I never review products, good or bad, but this ""coffee"" is so bad I had to.<br /><br />This is not the typical k-cup coffee. This is an instant coffee similar to Nescafe or SB Via but tastes horrible.<br />The sugar/splenda mix makes this way too sweet. Mixing it half and half with black coffee makes it drinkable.<br /><br />This is basically just adding hot water to instant coffee. There isn't a filter or coffee grounds in the cup.",never review product good bad coffee bad tothis not typical kcup coffee instant coffee similar nescafe sb via taste horriblethe sugarsplenda mix make way sweet mixing half half black coffee make drinkablethis basically adding hot water instant coffee not filter coffee ground cup,1,78,12/8/2011,2011,12,436
B000EQYTL6,A1TR7LRFL4LYSN,1,4,1,1/10/2011,AWFUL THE 1 START IS A MISTAKE,UNEDIBLE!!!chips have changed and taste old/I am going to attempt to return them//until this batch they were our family's favorite<br />SERIOUSLY TERRIBLE!!!!!!!!!!!!!!!!!!!!!!!!,unediblechips changed taste oldi going attempt return themuntil batch family favoriteseriously terrible,0.25,22,1/10/2011,2011,1,178
B0018N38P2,A6VOQ7HCFLPGP,1,1,1,12/14/2011,Crap for $11.00,"When I get something good I say so, just as when I  get something bad.  This toy is just crap.  First of all it's a slab corrugated cardboard which would be okay if it wasn't in a cardboard holder too.  That cardboard holder you see it in is the toy.  You don't take it out of that and have a nice frame.  Who want this in their livingroom, not me.  The ""Ball"" that damgles inside for the cats to ""play"" with, with be ripped to shred in seconds. IT'S PAPER!!!!!  They couldn't even use material or rubber on the ball.  They say it comes with a ""Toy Cat Toy"" that dangles inside the thing.  It looks like a paper pom pom, no mouse like  they infer in their photo of it.  All in all it's really cheap and crappy materials.  I won't buy it again.  Their excuse might be ""Well you only paid $11.00.  To me, if you get cheap crap for that $11.00 you might as well have thrown it away.",get something good say get something bad toy crap first slab corrugated cardboard would okay not cardboard holder cardboard holder see toy not take nice frame want livingroom not ball damgles inside cat play ripped shred second paper could not even use material rubber ball say come toy cat toy dangles inside thing look like paper pom pom no mouse like infer photo really cheap crappy material not buy excuse might well paid 1100 get cheap crap 1100 might well thrown away,1,172,12/14/2011,2011,12,879
B000LRIKG8,A20HAFG7TYDLWT,3,5,1,7/27/2010,Nice capers... lousy shipping.,"I can't fault the product, it's very nice.  But this experience is not a happy one.<br /><br />Every once in a while, you get gouged.<br /><br />That is the case here.  $5.77 for the product and nearly $10 for USPS shipping.<br /><br />Come on!  The small flat-price box is less than $5.  You're telling me that there's another $5 in packing and labeling?  Nuh-uh.<br /><br />No tracking (that's worthy of the name) from USPS either.<br /><br />This vendor is on my ""never again"" list.",not fault product nice experience not happy oneevery get gougedthat case 577 product nearly 10 usps shippingcome small flatprice box less 5 telling another 5 packing labeling nuhuhno tracking worthy name usps eitherthis vendor never list,0.6,84,7/27/2010,2010,7,485
B000EM8UFG,A3UGS2BPSJ4PSA,2,3,1,6/1/2011,No Flavor at all.,"I must be doing something wrong because there is ZERO FLAVOR. it sure smells nice, and if it tasted like it smells i'd probably love it. i would love to think perhaps i just got a bad batch..but its 6 boxes all with zero flavor and so was my last batch of 6 boxes of vanilla lipton tea...i am just completely done with any teas from the Lipton brand.",must something wrong zero flavor sure smell nice tasted like smell would probably love would love think perhaps got bad batchbut 6 box zero flavor last batch 6 box vanilla lipton teai completely done tea lipton brand,0.666666667,69,6/1/2011,2011,6,350
